JOBCODE,SERVDATE,MCCODE,SERVCODE,ATDATE,PDATE,REMARK,WorkDone,jobstatus
6887,13/01/2010,106,89,14/01/2010,29/12/2009, ,FINISH,F
6882,13/01/2010,19,89,14/01/2010,29/12/2009, ,FINISH,F
6883,13/01/2010,20,89,14/01/2010,29/12/2009, ,FINISH,F
6884,13/01/2010,21,89,14/01/2010,29/12/2009, ,FINISH,F
6888,13/01/2010,107,89,14/01/2010,29/12/2009, ,FINISH,F
6885,13/01/2010,22,89,14/01/2010,29/12/2009, ,FINISH,F
6886,13/01/2010,92,89,14/01/2010,29/12/2009, ,FINISH,F
6889,15/01/2010,22,74,15/01/2010,02/01/2010, ,FINISH,F
6891,16/01/2010,106,43,12/01/2010,16/10/2009, ,FINISH,F
6892,19/01/2010,107,74,19/01/2010,07/01/2010, ,FINISH,F
6893,20/01/2010,19,45,16/01/2010,20/07/2009, ,FINISH,F
6895,22/01/2010,20,45,21/01/2010,22/07/2009, ,FINISH,F
6898,23/01/2010,21,45,21/01/2010,23/07/2009, ,FINISH,F
6899,24/01/2010,92,45,23/01/2010,24/07/2009, ,FINISH,F
6902,27/01/2010,22,45,25/01/2010,27/07/2009, ,FINISH,F
6911,30/01/2010,92,43,23/01/2010,30/10/2009, ,FINISH,F
6890,16/01/2010,19,74,16/01/2010,04/01/2010, ,FINISH,F
6894,20/01/2010,20,74,21/01/2010,08/01/2010, ,FINISH,F
6897,23/01/2010,92,74,23/01/2010,10/01/2010, ,FINISH,F
6913,04/01/2010,25,75,06/01/2010,23/12/2009, ,FINISH,F
6914,06/01/2010,120,75,08/01/2010,25/12/2009, ,FINISH,F
6919,13/01/2010,120,88,14/01/2010,29/12/2009, ,FINISH,F
6917,13/01/2010,25,88,14/01/2010,29/12/2009, ,FINISH,F
6916,13/01/2010,24,88,14/01/2010,29/12/2009, ,FINISH,F
6915,13/01/2010,23,88,14/01/2010,29/12/2009, ,FINISH,F
6918,13/01/2010,105,88,14/01/2010,29/12/2009, ,FINISH,F
6920,15/01/2010,23,75,16/01/2010,03/01/2010, ,FINISH,F
6922,18/01/2010,24,75,20/01/2010,05/01/2010, ,FINISH,F
6923,19/01/2010,105,75,19/01/2010,05/01/2010, ,FINISH,F
6925,24/01/2010,105,44,19/01/2010,24/10/2009, ,FINISH,F
6937,30/01/2010,105,53,14/12/2009,30/01/2009, ,FINISH,F
6936,30/01/2010,105,56,14/12/2009,30/01/2009, ,FINISH,F
6935,30/01/2010,105,48,14/12/2009,30/01/2009, ,FINISH,F
6921,18/01/2010,25,75,17/01/2010,04/01/2010, ,FINISH,F
6924,20/01/2010,120,75,18/01/2010,06/01/2010, ,FINISH,F
6926,28/01/2010,23,75,24/01/2010,15/01/2010, ,FINISH,F
6932,29/01/2010,120,88,28/01/2010,13/01/2010, ,FINISH,F
6929,29/01/2010,25,88,28/01/2010,13/01/2010, ,FINISH,F
6928,29/01/2010,24,88,28/01/2010,13/01/2010, ,FINISH,F
6927,29/01/2010,23,88,28/01/2010,13/01/2010, ,FINISH,F
6931,29/01/2010,105,88,28/01/2010,13/01/2010, ,FINISH,F
6933,01/02/2010,24,75,29/01/2010,17/01/2010, ,FINISH,F
6934,31/01/2010,105,75,30/01/2010,17/01/2010, ,FINISH,F
6930,29/01/2010,25,75,27/01/2010,16/01/2010, ,FINISH,F
6938,30/01/2010,120,75,31/01/2010,18/01/2010, ,FINISH,F
6939,06/01/2010,26,91,06/01/2010,06/10/2009, ,FINISH,F
6940,06/01/2010,27,91,06/01/2010,06/10/2009, ,FINISH,F
6941,08/01/2010,115,91,06/01/2010,08/10/2009, ,FINISH,F
6942,10/01/2010,115,105,09/01/2010,26/12/2009, ,FINISH,F
6943,14/01/2010,27,105,15/01/2010,30/12/2009, ,FINISH,F
6944,21/01/2010,26,105,27/01/2010,07/01/2010, ,FINISH,F
6945,24/01/2010,115,105,28/01/2010,10/01/2010, ,FINISH,F
6946,30/01/2010,27,105,30/01/2010,14/01/2010, ,FINISH,F
6947,03/01/2010,38,76,05/01/2010,14/12/2009, ,FINISH,F
6948,04/01/2010,37,21,23/01/2010,04/12/2009, ,FINISH,F
6950,07/01/2010,81,21,17/01/2010,07/12/2009, ,FINISH,F
6949,07/01/2010,39,76,07/01/2010,18/12/2009, ,FINISH,F
6952,09/01/2010,102,98,09/01/2010,09/04/2009, ,FINISH,F
6951,09/01/2010,36,20,20/01/2010,09/10/2009, ,FINISH,F
6953,10/01/2010,102,20,09/01/2010,10/10/2009, ,FINISH,F
6954,11/01/2010,35,76,13/01/2010,22/12/2009, ,FINISH,F
6955,11/01/2010,80,21,02/01/2010,11/12/2009, ,FINISH,F
6956,12/01/2010,37,90,23/01/2010,12/10/2009, ,FINISH,F
6958,13/01/2010,102,76,09/01/2010,24/12/2009, ,FINISH,F
6957,13/01/2010,36,22,20/01/2010,13/07/2009, ,FINISH,F
6959,14/01/2010,39,20,30/01/2010,14/10/2009, ,FINISH,F
6960,15/01/2010,102,18,09/01/2010,15/10/2009, ,FINISH,F
6961,16/01/2010,35,18,04/02/2010,16/10/2009, ,FINISH,F
6962,16/01/2010,37,76,23/01/2010,27/12/2009, ,FINISH,F
6963,17/01/2010,81,76,17/01/2010,28/12/2009, ,FINISH,F
6965,18/01/2010,39,21,07/01/2010,18/12/2009, ,FINISH,F
6964,14/01/2010,38,21,05/01/2010,18/12/2009, ,FINISH,F
6966,18/01/2010,102,90,09/01/2010,18/10/2009, ,FINISH,F
6967,19/01/2010,36,76,20/01/2010,30/12/2009, ,FINISH,F
6968,22/01/2010,80,76,24/01/2010,31/12/2009, ,FINISH,F
6969,21/01/2010,81,90,27/02/2010,21/10/2009, ,FINISH,F
6971,22/01/2010,80,20,24/01/2010,22/10/2009, ,FINISH,F
6972,22/01/2010,80,90,02/01/2010,22/10/2009, ,FINISH,F
6970,22/01/2010,35,21,13/01/2010,22/12/2009, ,FINISH,F
6974,24/01/2010,37,98,23/01/2010,24/04/2009, ,FINISH,F
6975,24/01/2010,102,21,09/01/2010,24/12/2009, ,FINISH,F
6978,26/01/2010,80,27,24/01/2010,26/01/2009, ,FINISH,F
6979,26/01/2010,80,32,23/01/2010,26/01/2009, ,FINISH,F
6977,26/01/2010,80,23,23/01/2010,26/01/2009, ,FINISH,F
6432,01/12/2009,37,76,11/11/2009,11/11/2009, ,FINISH,F
6426,06/12/2009,51,94,05/12/2009,01/11/2009, ,FINISH,F
6431,06/12/2009,35,21,22/12/2009,01/11/2009, ,FINISH,F
6442,02/12/2009,53,80,02/12/2009,02/11/2009, ,FINISH,F
6446,02/12/2009,99,94,01/12/2009,03/11/2009, ,FINISH,F
6445,02/12/2009,99,160,01/12/2009,03/11/2009, ,FINISH,F
6453,14/12/2009,81,21,07/12/2009,04/11/2009, ,FINISH,F
6456,04/12/2009,60,131,09/12/2009,04/11/2009, ,FINISH,F
6459,05/12/2009,100,94,04/12/2009,05/11/2009, ,FINISH,F
6458,05/12/2009,100,160,04/12/2009,05/11/2009, ,FINISH,F
6468,04/12/2009,111,160,02/12/2009,06/11/2009, ,FINISH,F
6473,07/12/2009,54,80,05/12/2009,06/11/2009, ,FINISH,F
6465,03/12/2009,46,94,03/12/2009,06/11/2009, ,FINISH,F
6477,04/12/2009,111,94,02/12/2009,07/11/2009, ,FINISH,F
6480,17/12/2009,80,21,11/12/2009,07/11/2009, ,FINISH,F
6485,09/12/2009,98,94,08/12/2009,08/11/2009, ,FINISH,F
6486,09/12/2009,98,160,08/12/2009,08/11/2009, ,FINISH,F
6492,06/12/2009,36,76,08/12/2009,18/11/2009, ,FINISH,F
6484,07/12/2009,40,111,07/12/2009,08/11/2009, ,FINISH,F
6504,16/12/2009,36,21,30/12/2009,09/11/2009, ,FINISH,F
6506,10/12/2009,55,80,08/12/2009,09/11/2009, ,FINISH,F
6497,09/11/2009,40,94,07/11/2009,09/11/2009, ,FINISH,F
6510,11/12/2009,110,94,09/12/2009,10/11/2009, ,FINISH,F
6514,11/12/2009,37,21,04/12/2009,10/11/2009, ,FINISH,F
6511,11/12/2009,110,160,09/12/2009,10/11/2009, ,FINISH,F
6523,12/12/2009,56,80,12/12/2009,11/11/2009, ,FINISH,F
6533,08/12/2009,38,76,14/12/2009,22/11/2009, ,FINISH,F
6529,13/12/2009,101,160,10/12/2009,12/11/2009, ,FINISH,F
6528,13/12/2009,101,94,10/12/2009,12/11/2009, ,FINISH,F
6525,16/12/2009,42,111,11/12/2009,12/11/2009, ,FINISH,F
6534,11/01/2010,42,94,16/01/2010,13/11/2009, ,FINISH,F
6547,25/11/2009,39,76,25/11/2009,23/11/2009, ,FINISH,F
6546,18/12/2009,38,21,14/12/2009,13/11/2009, ,FINISH,F
6535,18/12/2009,47,111,15/12/2009,13/11/2009, ,FINISH,F
6550,17/12/2009,44,111,14/12/2009,14/11/2009, ,FINISH,F
6565,14/12/2009,58,131,14/12/2009,14/11/2009, ,FINISH,F
6551,23/12/2009,45,94,18/12/2009,14/11/2009, ,FINISH,F
6552,18/12/2009,47,94,15/12/2009,14/11/2009, ,FINISH,F
6558,05/12/2009,39,21,18/12/2009,14/11/2009, ,FINISH,F
6566,17/12/2009,44,94,14/12/2009,15/11/2009, ,FINISH,F
6569,21/12/2009,50,111,16/12/2009,15/11/2009, ,FINISH,F
6578,16/12/2009,57,80,16/12/2009,15/11/2009, ,FINISH,F
6575,07/12/2009,102,21,24/12/2009,15/11/2009, ,FINISH,F
6587,19/12/2009,89,94,12/12/2009,16/11/2009, ,FINISH,F
6583,21/12/2009,50,94,16/12/2009,16/11/2009, ,FINISH,F
6586,19/12/2009,89,160,12/12/2009,16/11/2009, ,FINISH,F
6596,23/12/2009,45,111,18/12/2009,18/11/2009, ,FINISH,F
6598,20/12/2009,91,94,17/12/2009,18/11/2009, ,FINISH,F
6599,20/12/2009,91,160,17/12/2009,18/11/2009, ,FINISH,F
6609,13/12/2009,59,131,19/12/2009,19/11/2009, ,FINISH,F
6618,21/12/2009,79,80,24/12/2009,20/11/2009, ,FINISH,F
6611,25/12/2009,52,111,23/12/2009,20/11/2009, ,FINISH,F
6621,25/12/2009,52,94,23/12/2009,21/11/2009, ,FINISH,F
6620,24/12/2009,43,111,21/12/2009,21/11/2009, ,FINISH,F
6636,19/12/2009,64,131,23/12/2009,22/11/2009, ,FINISH,F
6629,24/01/2010,43,94,21/12/2009,22/11/2009, ,FINISH,F
6632,26/12/2009,119,92,14/12/2009,22/10/2009, ,FINISH,F
6650,25/12/2009,65,131,25/12/2009,23/11/2009, ,FINISH,F
6637,23/01/2010,41,111,24/12/2009,23/11/2009, ,FINISH,F
6648,26/12/2009,109,80,24/12/2009,23/11/2009, ,FINISH,F
6651,04/01/2010,41,94,24/12/2009,24/11/2009, ,FINISH,F
6658,27/12/2009,48,111,29/12/2009,25/11/2009, ,FINISH,F
6659,26/12/2009,90,160,22/12/2009,25/11/2009, ,FINISH,F
6672,27/12/2009,62,131,28/12/2009,26/11/2009, ,FINISH,F
6668,27/12/2009,48,94,29/12/2009,26/11/2009, ,FINISH,F
6684,30/12/2009,49,111,29/12/2009,28/11/2009, ,FINISH,F
6695,30/12/2009,78,80,27/01/2010,28/11/2009, ,FINISH,F
6714,28/12/2009,61,131,29/12/2009,29/11/2009, ,FINISH,F
6698,30/12/2009,49,94,29/12/2009,29/11/2009, ,FINISH,F
6276,07/11/2009,120,75,21/11/2009,04/11/2009, ,FINISH,F
6311,18/11/2009,119,73,23/11/2009,05/11/2009, ,FINISH,F
6353,03/12/2009,105,75,30/11/2009,12/11/2009, ,FINISH,F
6349,25/11/2009,107,74,30/11/2009,12/11/2009, ,FINISH,F
6361,02/12/2009,24,75,29/11/2009,13/11/2009, ,FINISH,F
6368,30/11/2009,25,75,29/11/2009,14/11/2009, ,FINISH,F
6377,28/11/2009,19,74,29/11/2009,15/11/2009, ,FINISH,F
6397,28/11/2009,120,88,29/11/2009,13/11/2009, ,FINISH,F
6406,03/12/2009,20,74,03/12/2009,17/11/2009, ,FINISH,F
6407,06/12/2009,21,74,04/12/2009,17/11/2009, ,FINISH,F
6422,08/12/2009,34,73,05/12/2009,15/11/2009, ,FINISH,F
6435,07/12/2009,26,105,03/12/2009,16/11/2009, ,FINISH,F
6441,06/12/2009,92,74,05/12/2009,20/11/2009, ,FINISH,F
6447,07/12/2009,106,74,09/12/2009,21/11/2009, ,FINISH,F
6455,07/12/2009,115,105,12/12/2009,19/11/2009, ,FINISH,F
6452,11/12/2009,116,73,10/12/2009,19/11/2009, ,FINISH,F
6461,09/12/2009,104,73,07/12/2009,20/11/2009, ,FINISH,F
6463,10/12/2009,22,74,09/12/2009,23/11/2009, ,FINISH,F
6464,09/12/2009,23,75,09/12/2009,23/11/2009, ,FINISH,F
6460,05/12/2009,3,78,05/12/2009,20/11/2009, ,FINISH,F
6469,13/12/2009,28,73,12/12/2009,21/11/2009, ,FINISH,F
6476,08/12/2009,66,100,10/12/2009,21/11/2009, ,FINISH,F
6474,06/12/2009,74,37,,21/11/2009,,,P
6478,11/12/2009,29,73,10/12/2009,22/11/2009, ,FINISH,F
6479,13/12/2009,30,73,15/12/2009,22/11/2009, ,FINISH,F
6481,05/12/2009,70,138,07/12/2009,22/11/2009, ,FINISH,F
6488,06/12/2009,88,77,06/12/2009,23/11/2009, ,FINISH,F
6494,05/12/2009,73,156,07/12/2009,23/11/2009, ,FINISH,F
6493,08/12/2009,71,139,10/12/2009,23/11/2009, ,FINISH,F
6500,15/12/2009,103,73,15/12/2009,24/11/2009, ,FINISH,F
6509,13/12/2009,114,100,10/12/2009,24/11/2009, ,FINISH,F
6593,07/12/2009,80,76,11/12/2009,27/11/2009, ,FINISH,F
6606,04/12/2009,81,76,07/12/2009,29/11/2009, ,FINISH,F
6625,01/12/2009,37,76,04/12/2009,01/12/2009, ,FINISH,F
6694,28/12/2009,36,76,30/12/2009,08/12/2009, ,FINISH,F
6716,06/12/2009,51,111,05/12/2009,30/11/2009, ,FINISH,F
6723,02/01/2010,46,111,05/01/2010,01/12/2009, ,FINISH,F
6398,19/11/2009,120,75,21/11/2009,16/11/2009, ,FINISH,F
6462,08/12/2009,119,73,23/11/2009,20/11/2009, ,FINISH,F
6475,12/12/2009,105,75,14/12/2009,24/11/2009, ,FINISH,F
6471,12/12/2009,107,74,17/12/2009,24/11/2009, ,FINISH,F
6482,11/12/2009,24,75,12/12/2009,25/11/2009, ,FINISH,F
6495,11/12/2009,25,75,11/12/2009,26/11/2009, ,FINISH,F
6503,11/12/2009,19,74,10/12/2009,27/11/2009, ,FINISH,F
6521,15/12/2009,20,74,16/12/2009,29/11/2009, ,FINISH,F
6522,16/12/2009,21,74,17/12/2009,29/11/2009, ,FINISH,F
6549,13/12/2009,120,88,13/12/2009,28/11/2009, ,FINISH,F
6556,17/12/2009,92,74,18/12/2009,02/12/2009, ,FINISH,F
6574,21/12/2009,106,74,19/12/2009,03/12/2009, ,FINISH,F
6573,20/12/2009,34,73,21/12/2009,30/11/2009, ,FINISH,F
6588,18/12/2009,26,105,23/12/2009,01/12/2009, ,FINISH,F
6592,21/12/2009,22,74,21/12/2009,05/12/2009, ,FINISH,F
6594,21/12/2009,23,75,22/12/2009,05/12/2009, ,FINISH,F
6604,25/12/2009,116,73,25/12/2009,04/12/2009, ,FINISH,F
6608,27/12/2009,115,105,26/12/2009,04/12/2009, ,FINISH,F
6613,20/12/2009,3,78,20/12/2009,05/12/2009, ,FINISH,F
6616,22/12/2009,104,73,23/12/2009,05/12/2009, ,FINISH,F
6628,25/12/2009,66,100,24/12/2009,06/12/2009, ,FINISH,F
6623,27/12/2009,28,73,26/12/2009,06/12/2009, ,FINISH,F
6627,21/12/2009,74,37,,06/12/2009,,,P
6630,25/12/2009,29,73,25/12/2009,07/12/2009, ,FINISH,F
6631,30/12/2009,30,73,29/12/2009,07/12/2009, ,FINISH,F
6634,22/12/2009,70,138,21/12/2009,07/12/2009, ,FINISH,F
6646,25/12/2009,71,139,22/01/2010,08/12/2009, ,FINISH,F
6647,22/12/2009,73,156,22/12/2009,08/12/2009, ,FINISH,F
6643,21/12/2009,88,77,21/12/2009,08/12/2009, ,FINISH,F
6653,30/12/2009,103,73,29/12/2009,09/12/2009, ,FINISH,F
6657,25/12/2009,114,100,25/12/2009,09/12/2009, ,FINISH,F
6656,22/12/2009,108,70,22/12/2009,09/12/2009, ,FINISH,F
6655,29/12/2009,72,139,25/12/2009,09/12/2009, ,FINISH,F
6663,29/12/2009,68,100,26/12/2009,10/12/2009, ,FINISH,F
6662,23/12/2009,87,78,23/12/2009,10/12/2009, ,FINISH,F
6669,25/12/2009,86,79,25/12/2009,11/12/2009, ,FINISH,F
6671,31/12/2009,27,105,30/12/2009,11/12/2009, ,FINISH,F
6681,26/12/2009,4,77,26/12/2009,12/12/2009, ,FINISH,F
6685,17/12/2009,31,73,19/12/2009,13/12/2009, ,FINISH,F
6686,16/12/2009,32,73,17/12/2009,13/12/2009, ,FINISH,F
6689,29/12/2009,21,89,29/12/2009,13/12/2009, ,FINISH,F
6693,29/12/2009,107,89,29/12/2009,13/12/2009, ,FINISH,F
6690,29/12/2009,22,89,29/12/2009,13/12/2009, ,FINISH,F
6691,29/12/2009,92,89,29/12/2009,13/12/2009, ,FINISH,F
6687,29/12/2009,19,89,29/12/2009,13/12/2009, ,FINISH,F
6696,28/12/2009,5,70,27/12/2009,13/12/2009, ,FINISH,F
6720,05/01/2010,105,75,07/01/2010,18/12/2009, ,FINISH,F
6719,07/01/2010,107,74,07/01/2010,18/12/2009, ,FINISH,F
6724,05/01/2010,24,75,06/01/2010,19/12/2009, ,FINISH,F
6508,07/12/2009,108,70,07/12/2009,24/11/2009, ,FINISH,F
6507,13/12/2009,72,139,14/12/2009,24/11/2009, ,FINISH,F
6512,08/12/2009,87,78,08/12/2009,25/11/2009, ,FINISH,F
6518,12/12/2009,68,100,14/12/2009,25/11/2009, ,FINISH,F
6524,15/12/2009,27,105,16/12/2009,26/11/2009, ,FINISH,F
6519,10/12/2009,86,79,10/12/2009,26/11/2009, ,FINISH,F
6530,11/12/2009,4,77,11/12/2009,27/11/2009, ,FINISH,F
6531,17/12/2009,35,76,22/12/2009,22/11/2009, ,FINISH,F
6542,14/12/2009,22,89,14/12/2009,28/11/2009, ,FINISH,F
6538,04/12/2009,32,73,01/12/2009,28/11/2009, ,FINISH,F
6541,14/12/2009,21,89,14/12/2009,28/11/2009, ,FINISH,F
6548,12/12/2009,5,70,13/12/2009,28/11/2009, ,FINISH,F
6544,14/12/2009,106,89,14/12/2009,28/11/2009, ,FINISH,F
6545,14/12/2009,107,89,14/12/2009,28/11/2009, ,FINISH,F
6543,14/12/2009,92,89,14/12/2009,28/11/2009, ,FINISH,F
6540,14/12/2009,20,89,14/12/2009,28/11/2009, ,FINISH,F
6537,04/12/2009,31,73,02/12/2009,28/11/2009, ,FINISH,F
6539,14/12/2009,19,89,14/12/2009,28/11/2009, ,FINISH,F
6561,14/12/2009,23,88,13/12/2009,29/11/2009, ,FINISH,F
6562,14/12/2009,24,88,13/12/2009,29/11/2009, ,FINISH,F
6564,14/12/2009,105,88,13/12/2009,29/11/2009, ,FINISH,F
6563,14/12/2009,25,88,13/12/2009,29/11/2009, ,FINISH,F
6553,13/12/2009,97,165,12/12/2009,29/11/2009, ,FINISH,F
6559,19/12/2009,102,76,24/12/2009,24/11/2009, ,FINISH,F
6555,05/12/2009,33,73,02/12/2009,29/11/2009, ,FINISH,F
6560,16/01/2010,69,154,17/12/2009,29/11/2009, ,FINISH,F
6688,29/12/2009,20,89,29/12/2009,13/12/2009, ,FINISH,F
6692,29/12/2009,106,89,29/12/2009,13/12/2009, ,FINISH,F
6703,17/12/2009,33,73,19/12/2009,14/12/2009, ,FINISH,F
6705,01/01/2010,69,154,05/01/2010,14/12/2009, ,FINISH,F
6711,28/12/2009,24,88,29/12/2009,14/12/2009, ,FINISH,F
6701,27/12/2009,97,165,27/12/2009,14/12/2009, ,FINISH,F
6713,28/12/2009,105,88,29/12/2009,14/12/2009, ,FINISH,F
6712,28/12/2009,25,88,29/12/2009,14/12/2009, ,FINISH,F
6710,28/12/2009,23,88,29/12/2009,14/12/2009, ,FINISH,F
6517,01/12/2009,120,75,02/12/2009,28/11/2009, ,FINISH,F
6600,29/12/2009,107,74,26/12/2009,06/12/2009, ,FINISH,F
6603,26/12/2009,105,75,24/12/2009,06/12/2009, ,FINISH,F
6607,24/12/2009,24,75,24/12/2009,07/12/2009, ,FINISH,F
6617,08/12/2009,119,73,03/12/2009,05/12/2009, ,FINISH,F
6619,23/12/2009,25,75,23/12/2009,08/12/2009, ,FINISH,F
6624,22/12/2009,19,74,23/12/2009,09/12/2009, ,FINISH,F
6644,28/12/2009,20,74,27/12/2009,11/12/2009, ,FINISH,F
6645,29/12/2009,21,74,29/12/2009,11/12/2009, ,FINISH,F
6670,30/12/2009,92,74,29/12/2009,14/12/2009, ,FINISH,F
6683,31/12/2009,106,74,31/12/2009,15/12/2009, ,FINISH,F
6697,28/12/2009,120,88,29/12/2009,13/12/2009, ,FINISH,F
6709,03/01/2010,23,75,03/01/2010,17/12/2009, ,FINISH,F
6704,02/01/2010,22,74,03/01/2010,17/12/2009, ,FINISH,F
6718,05/01/2010,34,73,08/01/2010,15/12/2009, ,FINISH,F
6725,07/01/2010,26,105,06/01/2010,16/12/2009, ,FINISH,F
6635,14/12/2009,120,75,16/12/2009,10/12/2009, ,FINISH,F
6726,25/10/2009,90,94,27/10/2009,25/09/2009, ,FINISH,F
6728,27/11/2009,90,94,28/11/2009,25/10/2009, ,FINISH,F
6976,26/01/2010,80,99,10/03/2010,26/01/2009, ,FINISH,F
6982,28/01/2010,80,19,23/01/2010,28/07/2009, ,FINISH,F
6981,28/01/2010,39,26,07/01/2010,28/05/2009, ,FINISH,F
6983,30/01/2010,36,21,20/01/2010,30/12/2009, ,FINISH,F
6973,25/01/2010,38,76,26/01/2010,03/01/2010, ,FINISH,F
6980,27/01/2010,39,76,30/01/2010,07/01/2010, ,FINISH,F
6984,02/02/2010,35,76,04/02/2010,11/01/2010, ,FINISH,F
6985,04/01/2010,54,80,04/01/2010,05/12/2009, ,FINISH,F
6986,05/01/2010,56,81,10/03/2010,05/07/2009, ,FINISH,F
6987,05/01/2010,56,82,10/03/2010,05/07/2009, ,FINISH,F
6988,06/01/2010,73,156,06/01/2010,22/12/2009, ,FINISH,F
6989,07/01/2010,55,80,07/01/2010,08/12/2009, ,FINISH,F
6991,09/01/2010,72,139,11/01/2010,25/12/2009, ,FINISH,F
6990,06/02/2010,71,139,11/01/2010,25/12/2009, ,FINISH,F
6992,11/01/2010,56,80,12/01/2010,12/12/2009, ,FINISH,F
6993,15/01/2010,57,80,15/01/2010,16/12/2009, ,FINISH,F
6996,23/01/2010,109,80,22/01/2010,24/12/2009, ,FINISH,F
6995,23/01/2010,79,80,20/01/2010,24/12/2009, ,FINISH,F
6999,26/02/2010,78,80,27/01/2010,30/12/2009, ,FINISH,F
7001,31/01/2010,57,81,16/01/2010,31/07/2009, ,FINISH,F
7002,31/01/2010,57,82,16/01/2010,31/07/2009, ,FINISH,F
7000,01/02/2010,53,80,01/02/2010,01/01/2010, ,FINISH,F
6994,21/01/2010,73,156,25/01/2010,06/01/2010, ,FINISH,F
6998,26/01/2010,72,139,25/01/2010,09/01/2010, ,FINISH,F
6997,21/02/2010,71,139,22/01/2010,09/01/2010, ,FINISH,F
7003,08/01/2010,66,100,08/01/2010,24/12/2009, ,FINISH,F
7004,09/01/2010,114,100,11/01/2010,25/12/2009, ,FINISH,F
7005,10/01/2010,68,100,12/01/2010,26/12/2009, ,FINISH,F
7006,16/01/2010,68,104,12/01/2010,16/07/2009, ,FINISH,F
7007,23/01/2010,66,100,23/01/2010,08/01/2010, ,FINISH,F
7008,26/01/2010,114,100,25/01/2010,09/01/2010, ,FINISH,F
7009,27/01/2010,68,100,30/01/2010,10/01/2010, ,FINISH,F
7010,20/01/2010,69,154,18/01/2010,01/01/2010, ,FINISH,F
7011,02/02/2010,69,154,29/01/2010,16/01/2010, ,FINISH,F
7013,09/01/2010,63,131,09/01/2010,09/12/2009, ,FINISH,F
7012,09/01/2010,60,131,11/01/2010,09/12/2009, ,FINISH,F
7014,14/01/2010,58,131,13/01/2010,14/12/2009, ,FINISH,F
7015,16/01/2010,64,135,20/02/2010,16/07/2009, ,FINISH,F
7016,19/01/2010,59,131,21/01/2010,19/12/2009, ,FINISH,F
7018,23/01/2010,65,132,24/02/2010,23/10/2009, ,FINISH,F
7017,23/01/2010,64,131,20/02/2010,23/12/2009, ,FINISH,F
7019,24/01/2010,61,136,29/01/2010,24/04/2009, ,FINISH,F
7020,25/01/2010,65,131,24/02/2010,25/12/2009, ,FINISH,F
7022,28/01/2010,62,132,28/01/2010,28/10/2009, ,FINISH,F
7021,28/01/2010,62,131,28/01/2010,28/12/2009, ,FINISH,F
7023,29/01/2010,61,131,29/01/2010,29/12/2009, ,FINISH,F
7024,30/01/2010,63,136,09/01/2010,30/04/2009, ,FINISH,F
7025,31/01/2010,61,132,29/01/2010,31/10/2009, ,FINISH,F
7026,05/01/2010,70,138,05/01/2010,21/12/2009, ,FINISH,F
7027,20/01/2010,70,138,23/01/2010,05/01/2010, ,FINISH,F
7028,03/01/2010,46,94,05/02/2010,03/12/2009, ,FINISH,F
7030,04/01/2010,51,111,08/02/2010,05/12/2009, ,FINISH,F
7032,04/01/2010,100,94,06/01/2010,04/12/2009, ,FINISH,F
7031,04/01/2010,99,118,05/03/2010,04/05/2009, ,FINISH,F
7033,04/01/2010,100,160,06/01/2010,04/12/2009, ,FINISH,F
7034,05/01/2010,51,94,08/02/2010,05/12/2009, ,FINISH,F
7035,05/01/2010,100,161,06/01/2010,05/10/2009, ,FINISH,F
7036,05/01/2010,100,163,06/01/2010,05/10/2009, ,FINISH,F
7037,05/01/2010,100,113,06/01/2010,05/10/2009, ,FINISH,F
7042,06/01/2010,101,121,13/01/2010,06/04/2009, ,FINISH,F
7038,06/01/2010,40,111,08/01/2010,07/12/2009, ,FINISH,F
7043,06/01/2010,101,96,13/05/2010,06/04/2009, ,FINISH,F
7040,06/01/2010,101,116,10/12/2009,06/04/2009, ,FINISH,F
7039,06/01/2010,40,95,08/01/2010,06/07/2009, ,FINISH,F
7045,07/01/2010,91,118,02/03/2010,07/05/2009, ,FINISH,F
7044,07/01/2010,40,94,15/03/2010,07/12/2009, ,FINISH,F
7047,08/01/2010,46,95,23/12/2009,08/07/2009, ,FINISH,F
7048,08/01/2010,98,163,11/01/2010,08/10/2009, ,FINISH,F
7049,08/01/2010,98,94,11/01/2010,08/12/2009, ,FINISH,F
7050,08/01/2010,98,160,11/01/2010,08/12/2009, ,FINISH,F
7051,09/01/2010,40,112,08/01/2010,09/10/2009, ,FINISH,F
7052,09/01/2010,110,160,12/01/2010,09/12/2009, ,FINISH,F
7053,09/01/2010,110,94,12/01/2010,09/12/2009, ,FINISH,F
7054,10/01/2010,42,111,16/01/2010,11/12/2009, ,FINISH,F
7055,10/01/2010,101,94,13/01/2010,10/12/2009, ,FINISH,F
7057,10/01/2010,110,163,10/10/2009,10/10/2009, ,FINISH,F
7058,10/01/2010,110,161,12/01/2010,10/10/2009, ,FINISH,F
7056,10/01/2010,101,160,13/01/2010,10/12/2009, ,FINISH,F
7062,11/01/2010,101,161,13/01/2010,11/10/2009, ,FINISH,F
7059,11/01/2010,41,114,30/01/2010,11/07/2009, ,FINISH,F
7063,11/01/2010,101,113,13/01/2010,11/10/2009, ,FINISH,F
7060,11/01/2010,42,114,16/01/2010,11/07/2009, ,FINISH,F
7061,11/01/2010,43,114,23/01/2010,11/07/2009, ,FINISH,F
7064,11/01/2010,101,163,11/10/2009,11/10/2009, ,FINISH,F
